email,ticket_id,issue_type,satisfaction_rating
user_ce60a50b@gmail.com,TKT-009670,Damaged Item,2
user_6909ee06@gmail.com,TKT-009671,Damaged Item,4
user_51d1376f@gmail.com,TKT-009672,Late Delivery,2
user_99d2f459@gmail.com,TKT-009673,Damaged Item,4
user_44b7b02e@gmail.com,TKT-009674,Late Delivery,3
user_075bd6bb@gmail.com,TKT-009675,Damaged Item,3
user_1033eef3@gmail.com,TKT-009676,Damaged Item,1
user_d3e37305@gmail.com,TKT-009677,Damaged Item,5
user_8a380989@gmail.com,TKT-009678,Late Delivery,2
user_62427dae@gmail.com,TKT-009679,Late Delivery,3
user_99b1e6f4@gmail.com,TKT-009680,Late Delivery,1
user_4c9d6be7@gmail.com,TKT-009681,Damaged Item,3
user_cd11a092@gmail.com,TKT-009682,Late Delivery,2
user_8b8cb3fc@gmail.com,TKT-009683,Late Delivery,4
user_72af495f@gmail.com,TKT-009684,Late Delivery,3
user_0a609db8@gmail.com,TKT-009685,Damaged Item,2
user_324a2220@gmail.com,TKT-009686,Late Delivery,1
user_d8d9d8a3@gmail.com,TKT-009687,Late Delivery,2
user_1501fb94@gmail.com,TKT-009688,Late Delivery,4
user_0e453f5e@gmail.com,TKT-009689,Late Delivery,2
user_35615eff@gmail.com,TKT-009690,Late Delivery,5
user_62abe555@gmail.com,TKT-009691,Damaged Item,1
user_e094f75d@gmail.com,TKT-009692,Damaged Item,3
user_d13446fe@gmail.com,TKT-009693,Damaged Item,1
user_558cb7d8@gmail.com,TKT-009694,Damaged Item,4
user_c488f6d4@gmail.com,TKT-009695,Late Delivery,2
user_a61e5558@gmail.com,TKT-009696,Late Delivery,3
user_69e79487@gmail.com,TKT-009697,Late Delivery,3
user_99eb84fd@gmail.com,TKT-009698,Late Delivery,1
user_6dc1802b@gmail.com,TKT-009699,Damaged Item,2
user_929c3cfa@gmail.com,TKT-009700,Late Delivery,1
user_26f0dc90@gmail.com,TKT-009701,Damaged Item,1
user_8039b3eb@gmail.com,TKT-009702,Late Delivery,2
user_d38573ba@gmail.com,TKT-009703,Late Delivery,3
user_e55f185c@gmail.com,TKT-009704,Damaged Item,3
user_2082c1f1@gmail.com,TKT-009705,Damaged Item,4
user_7a1f2bc2@gmail.com,TKT-009706,Damaged Item,4
user_0e4d3df6@gmail.com,TKT-009707,Late Delivery,3
user_80529a00@gmail.com,TKT-009708,Damaged Item,1
user_a3d0d736@gmail.com,TKT-009709,Damaged Item,3
user_fb6f67a9@gmail.com,TKT-009710,Late Delivery,4
user_fdb40155@gmail.com,TKT-009711,Late Delivery,3
user_1adba0e6@gmail.com,TKT-009712,Late Delivery,5
user_d2e9268c@gmail.com,TKT-009713,Late Delivery,4
user_1eef7aec@gmail.com,TKT-009714,Late Delivery,5
user_aeb8478d@gmail.com,TKT-009715,Late Delivery,3
user_aba4cbce@gmail.com,TKT-009716,Late Delivery,2
user_d39ad27e@gmail.com,TKT-009717,Damaged Item,2
user_893bcb1f@gmail.com,TKT-009718,Damaged Item,1
user_159cbfe7@gmail.com,TKT-009719,Late Delivery,4
user_34478bd7@gmail.com,TKT-009720,Damaged Item,2
user_e610b1bd@gmail.com,TKT-009721,Late Delivery,3
user_76cca28d@gmail.com,TKT-009722,Damaged Item,1
user_adfa74df@gmail.com,TKT-009723,Late Delivery,2
user_0f05d6d0@gmail.com,TKT-009724,Damaged Item,1
user_950756be@gmail.com,TKT-009725,Damaged Item,4
user_c8e6353c@gmail.com,TKT-009726,Damaged Item,5
user_524e35dd@gmail.com,TKT-009727,Damaged Item,2
user_57224c97@gmail.com,TKT-009728,Late Delivery,2
user_80837a23@gmail.com,TKT-009729,Late Delivery,5
user_70d4de5b@gmail.com,TKT-009730,Late Delivery,5
user_ef8af440@gmail.com,TKT-009731,Late Delivery,5
user_7fd3d22b@gmail.com,TKT-009732,Damaged Item,1
user_c43215c4@gmail.com,TKT-009733,Late Delivery,3
user_f733f822@gmail.com,TKT-009734,Late Delivery,1
user_1ad84d1a@gmail.com,TKT-009735,Damaged Item,4
user_334b793e@gmail.com,TKT-009736,Damaged Item,2
user_b3d1abff@gmail.com,TKT-009737,Damaged Item,4
user_4b1d6757@gmail.com,TKT-009738,Damaged Item,5
user_17dd1783@gmail.com,TKT-009739,Damaged Item,2
user_e8f7da1a@gmail.com,TKT-009740,Late Delivery,1
user_6ddf18b3@gmail.com,TKT-009741,Damaged Item,3
user_19cd9c3d@gmail.com,TKT-009742,Damaged Item,1
user_6f14cbb9@gmail.com,TKT-009743,Late Delivery,4
user_487b8276@gmail.com,TKT-009744,Damaged Item,4
user_c1e2bd8e@gmail.com,TKT-009745,Late Delivery,2
user_27cabcd3@gmail.com,TKT-009746,Late Delivery,2
user_47c1737f@gmail.com,TKT-009747,Damaged Item,2
user_9131f2b5@gmail.com,TKT-009748,Damaged Item,1
user_a5908de4@gmail.com,TKT-009749,Late Delivery,4
user_441fa1c6@gmail.com,TKT-009750,Late Delivery,5
user_78bbad9d@gmail.com,TKT-009751,Late Delivery,1
user_b40eaa6c@gmail.com,TKT-009752,Late Delivery,3
user_a00e0a3b@gmail.com,TKT-009753,Damaged Item,3
user_e147125e@gmail.com,TKT-009754,Late Delivery,4
user_127a3d6f@gmail.com,TKT-009755,Damaged Item,1
user_359827d8@gmail.com,TKT-009756,Late Delivery,2
user_9f8354ed@gmail.com,TKT-009757,Damaged Item,4
user_af93c8e2@gmail.com,TKT-009758,Late Delivery,1
user_b225cffd@gmail.com,TKT-009759,Damaged Item,5
user_7a620ae8@gmail.com,TKT-009760,Damaged Item,1
user_a86d3a76@gmail.com,TKT-009761,Damaged Item,4
user_fd450726@gmail.com,TKT-009762,Damaged Item,1
user_bb62a2fa@gmail.com,TKT-009763,Damaged Item,2
user_de86eb78@gmail.com,TKT-009764,Damaged Item,3
user_c1d404c1@gmail.com,TKT-009765,Damaged Item,1
user_552dba30@gmail.com,TKT-009766,Damaged Item,1
user_94e5e076@gmail.com,TKT-009767,Damaged Item,1
user_af970f53@gmail.com,TKT-009768,Damaged Item,2
user_21d79f33@gmail.com,TKT-009769,Damaged Item,2
user_95f46695@gmail.com,TKT-009770,Damaged Item,4
user_db81588b@gmail.com,TKT-009771,Damaged Item,3
user_c5610cd2@gmail.com,TKT-009772,Damaged Item,5
user_1b635fa3@gmail.com,TKT-009773,Damaged Item,3
user_6950432d@gmail.com,TKT-009774,Late Delivery,1
user_6cbb34f7@gmail.com,TKT-009775,Damaged Item,3
user_71ba8ba1@gmail.com,TKT-009776,Late Delivery,4
user_86b8048b@gmail.com,TKT-009777,Late Delivery,3
user_683aded1@gmail.com,TKT-009778,Damaged Item,4
user_05db15e4@gmail.com,TKT-009779,Late Delivery,2
user_d2784a96@gmail.com,TKT-009780,Damaged Item,4
user_e22536e7@gmail.com,TKT-009781,Damaged Item,1
user_51bd7b10@gmail.com,TKT-009782,Late Delivery,2
user_83947230@gmail.com,TKT-009783,Late Delivery,5
user_69d4c7c9@gmail.com,TKT-009784,Damaged Item,1
user_e3bdae4c@gmail.com,TKT-009785,Damaged Item,1
user_609f74b7@gmail.com,TKT-009786,Damaged Item,4
user_7fa7ba88@gmail.com,TKT-009787,Damaged Item,1
user_41ba6226@gmail.com,TKT-009788,Late Delivery,1
user_b599c111@gmail.com,TKT-009789,Late Delivery,1
user_f9a2090a@gmail.com,TKT-009790,Damaged Item,4
user_f28907f6@gmail.com,TKT-009791,Late Delivery,3
user_d2e06879@gmail.com,TKT-009792,Damaged Item,3
user_829b8c42@gmail.com,TKT-009793,Late Delivery,3
user_04e1b446@gmail.com,TKT-009794,Damaged Item,5
user_ba1e828b@gmail.com,TKT-009795,Late Delivery,3
user_9f65c8a8@gmail.com,TKT-009796,Damaged Item,1
user_59e48acd@gmail.com,TKT-009797,Damaged Item,4
user_16af40ec@gmail.com,TKT-009798,Late Delivery,3
user_3c7f809f@gmail.com,TKT-009799,Late Delivery,5
user_5dc734db@gmail.com,TKT-009800,Damaged Item,1
user_6f146e4d@gmail.com,TKT-009801,Damaged Item,3
user_2b21acf3@gmail.com,TKT-009802,Damaged Item,1
user_4aabd55a@gmail.com,TKT-009803,Damaged Item,5
user_66d37fee@gmail.com,TKT-009804,Late Delivery,3
user_a3d68b2a@gmail.com,TKT-009805,Late Delivery,2
user_de2fb335@gmail.com,TKT-009806,Late Delivery,5
user_cc470d7e@gmail.com,TKT-009807,Damaged Item,3
user_12852de2@gmail.com,TKT-009808,Damaged Item,4
user_25c46fa3@gmail.com,TKT-009809,Damaged Item,3
user_3132c45b@gmail.com,TKT-009810,Damaged Item,3
user_ea261d4d@gmail.com,TKT-009811,Late Delivery,1
user_9ff8378e@gmail.com,TKT-009812,Late Delivery,5
user_2f6bfa65@gmail.com,TKT-009813,Late Delivery,2
user_169ea64d@gmail.com,TKT-009814,Damaged Item,5
user_2658a19f@gmail.com,TKT-009815,Late Delivery,1
user_e7b6fc6f@gmail.com,TKT-009816,Late Delivery,2
user_ed95683b@gmail.com,TKT-009817,Late Delivery,4
user_fd592e54@gmail.com,TKT-009818,Late Delivery,2
user_ee0441e4@gmail.com,TKT-009819,Damaged Item,2
user_4a3d9f97@gmail.com,TKT-009820,Damaged Item,3
user_0b355a14@gmail.com,TKT-009821,Damaged Item,1
user_843fce53@gmail.com,TKT-009822,Late Delivery,2
user_b4203bc4@gmail.com,TKT-009823,Late Delivery,2
user_4c42f3f2@gmail.com,TKT-009824,Late Delivery,3
user_acce37be@gmail.com,TKT-009825,Damaged Item,2
user_23b12b06@gmail.com,TKT-009826,Damaged Item,5
user_55dd84a1@gmail.com,TKT-009827,Damaged Item,5
user_42fb2e9f@gmail.com,TKT-009828,Late Delivery,4
user_d0a5afcc@gmail.com,TKT-009829,Late Delivery,3
user_c2113e16@gmail.com,TKT-009830,Damaged Item,2
user_f0ae503b@gmail.com,TKT-009831,Damaged Item,1
user_32ac0ae0@gmail.com,TKT-009832,Late Delivery,2
user_9d12af31@gmail.com,TKT-009833,Damaged Item,5
user_d617b904@gmail.com,TKT-009834,Damaged Item,2
user_2dd1ecd6@gmail.com,TKT-009835,Damaged Item,5
user_8d26367d@gmail.com,TKT-009836,Damaged Item,3
user_f959005f@gmail.com,TKT-009837,Late Delivery,5
user_ffa323b3@gmail.com,TKT-009838,Late Delivery,2
user_baa692fd@gmail.com,TKT-009839,Damaged Item,5
user_3424bfad@gmail.com,TKT-009840,Damaged Item,4
user_f8efb2c4@gmail.com,TKT-009841,Late Delivery,3
user_35befd38@gmail.com,TKT-009842,Damaged Item,5
user_7ed8bcc4@gmail.com,TKT-009843,Late Delivery,3
user_c9c8c74d@gmail.com,TKT-009844,Late Delivery,2
user_5a87cdfb@gmail.com,TKT-009845,Damaged Item,1
user_dec89c5c@gmail.com,TKT-009846,Damaged Item,4
user_2621b577@gmail.com,TKT-009847,Damaged Item,1
user_10173afe@gmail.com,TKT-009848,Late Delivery,3
user_d20c006b@gmail.com,TKT-009849,Damaged Item,5
user_40fbb22e@gmail.com,TKT-009850,Late Delivery,1
user_95438447@gmail.com,TKT-009851,Late Delivery,2
user_fad47992@gmail.com,TKT-009852,Late Delivery,4
user_c4516e71@gmail.com,TKT-009853,Damaged Item,2
user_e68adbda@gmail.com,TKT-009854,Late Delivery,5
user_fbc838cf@gmail.com,TKT-009855,Damaged Item,1
user_2429bb51@gmail.com,TKT-009856,Late Delivery,2
user_4b404ed7@gmail.com,TKT-009857,Damaged Item,4
user_900d20b0@gmail.com,TKT-009858,Damaged Item,1
user_e7f839c9@gmail.com,TKT-009859,Damaged Item,3
user_e77e0fcb@gmail.com,TKT-009860,Late Delivery,4
user_e4fa46d3@gmail.com,TKT-009861,Damaged Item,3
user_03d0f4a1@gmail.com,TKT-009862,Damaged Item,1
user_5a4fa491@gmail.com,TKT-009863,Damaged Item,2
user_647d365f@gmail.com,TKT-009864,Late Delivery,3
user_aa1dad17@gmail.com,TKT-009865,Late Delivery,4
user_3e1d36a0@gmail.com,TKT-009866,Damaged Item,3
user_39ffdfd7@gmail.com,TKT-009867,Damaged Item,4
user_78f1715a@gmail.com,TKT-009868,Damaged Item,3
user_2197ff2c@gmail.com,TKT-009869,Damaged Item,3
user_81a38615@gmail.com,TKT-009870,Damaged Item,1
user_fad2e77b@gmail.com,TKT-009871,Damaged Item,4
user_b7737cd1@gmail.com,TKT-009872,Late Delivery,4
user_fa035e5b@gmail.com,TKT-009873,Late Delivery,5
user_0a33cf67@gmail.com,TKT-009874,Damaged Item,1
user_e0df6596@gmail.com,TKT-009875,Damaged Item,1
user_d1daeae3@gmail.com,TKT-009876,Late Delivery,1
user_f0107837@gmail.com,TKT-009877,Damaged Item,4
user_ec21b84d@gmail.com,TKT-009878,Late Delivery,5
user_09dbe1dd@gmail.com,TKT-009879,Damaged Item,4
user_47e17f97@gmail.com,TKT-009880,Damaged Item,3
user_d82138f0@gmail.com,TKT-009881,Late Delivery,1
user_26b83e97@gmail.com,TKT-009882,Late Delivery,3
user_40337437@gmail.com,TKT-009883,Damaged Item,5
user_d5143a55@gmail.com,TKT-009884,Late Delivery,2
user_f6aeb927@gmail.com,TKT-009885,Damaged Item,3
user_2662dd48@gmail.com,TKT-009886,Damaged Item,3
user_6d21f55d@gmail.com,TKT-009887,Damaged Item,5
user_6cca8de5@gmail.com,TKT-009888,Late Delivery,1
user_030b3bb8@gmail.com,TKT-009889,Late Delivery,3
user_a89231cb@gmail.com,TKT-009890,Damaged Item,3
user_85ae65a7@gmail.com,TKT-009891,Damaged Item,5
user_298dd877@gmail.com,TKT-009892,Damaged Item,5
user_6d213380@gmail.com,TKT-009893,Late Delivery,5
user_7fa12ff8@gmail.com,TKT-009894,Damaged Item,3
user_7d4df312@gmail.com,TKT-009895,Damaged Item,1
user_4239137b@gmail.com,TKT-009896,Damaged Item,3
user_b3ab1572@gmail.com,TKT-009897,Late Delivery,5
user_2c32247b@gmail.com,TKT-009898,Damaged Item,5
user_2a008675@gmail.com,TKT-009899,Damaged Item,3
user_52ed7fe8@gmail.com,TKT-009900,Damaged Item,2
user_fa590fac@gmail.com,TKT-009901,Late Delivery,1
user_6fefebbf@gmail.com,TKT-009902,Late Delivery,2
user_94cf5c28@gmail.com,TKT-009903,Late Delivery,2
user_928c822f@gmail.com,TKT-009904,Damaged Item,4
user_ee6b9e54@gmail.com,TKT-009905,Late Delivery,2
user_f68f7bd0@gmail.com,TKT-009906,Damaged Item,4
user_501f08db@gmail.com,TKT-009907,Late Delivery,3
user_bc97ea46@gmail.com,TKT-009908,Damaged Item,1
user_5c8afe99@gmail.com,TKT-009909,Late Delivery,5
user_4731dbaa@gmail.com,TKT-009910,Late Delivery,1
user_0892619e@gmail.com,TKT-009911,Late Delivery,4
user_18310cb9@gmail.com,TKT-009912,Late Delivery,2
user_58a435aa@gmail.com,TKT-009913,Late Delivery,3
user_30e2a85d@gmail.com,TKT-009914,Late Delivery,2
user_fcbcb15b@gmail.com,TKT-009915,Damaged Item,5
user_0c3e0908@gmail.com,TKT-009916,Late Delivery,4
user_cc22a0a2@gmail.com,TKT-009917,Damaged Item,5
user_a0d44d59@gmail.com,TKT-009918,Late Delivery,1
user_9e7b0067@gmail.com,TKT-009919,Late Delivery,5
user_f15e3df8@gmail.com,TKT-009920,Damaged Item,1
user_215ea7f5@gmail.com,TKT-009921,Damaged Item,5
user_ddd2a66e@gmail.com,TKT-009922,Late Delivery,1
user_b97e6c30@gmail.com,TKT-009923,Late Delivery,3
user_5b71ca52@gmail.com,TKT-009924,Damaged Item,3
user_4b42bf1e@gmail.com,TKT-009925,Late Delivery,2
user_0ab0b26b@gmail.com,TKT-009926,Damaged Item,2
user_45988f46@gmail.com,TKT-009927,Damaged Item,1
user_7aa421cd@gmail.com,TKT-009928,Damaged Item,1
user_c9d1dccc@gmail.com,TKT-009929,Damaged Item,2
user_e97c0380@gmail.com,TKT-009930,Damaged Item,4
user_e0ddba2f@gmail.com,TKT-009931,Damaged Item,2
user_ae578852@gmail.com,TKT-009932,Damaged Item,2
user_8787cab9@gmail.com,TKT-009933,Damaged Item,4
user_f12b71c6@gmail.com,TKT-009934,Late Delivery,1
user_79187a54@gmail.com,TKT-009935,Damaged Item,1
user_f9b940ca@gmail.com,TKT-009936,Damaged Item,2
user_4af923ab@gmail.com,TKT-009937,Late Delivery,2
user_86cc04e5@gmail.com,TKT-009938,Late Delivery,4
user_92c9525f@gmail.com,TKT-009939,Damaged Item,1
user_42e26c55@gmail.com,TKT-009940,Damaged Item,2
user_1afe3c58@gmail.com,TKT-009941,Late Delivery,5
user_036c6fe2@gmail.com,TKT-009942,Late Delivery,4
user_5519d48c@gmail.com,TKT-009943,Late Delivery,1
user_d1118823@gmail.com,TKT-009944,Damaged Item,4
user_e9e222c7@gmail.com,TKT-009945,Late Delivery,2
user_7a112f71@gmail.com,TKT-009946,Late Delivery,5
user_39685be2@gmail.com,TKT-009947,Damaged Item,1
user_993ffa15@gmail.com,TKT-009948,Damaged Item,3
user_1127d5b7@gmail.com,TKT-009949,Damaged Item,5
user_4628646d@gmail.com,TKT-009950,Damaged Item,2
user_d7d49052@gmail.com,TKT-009951,Late Delivery,1
user_346055bf@gmail.com,TKT-009952,Late Delivery,4
user_fabb3f46@gmail.com,TKT-009953,Late Delivery,3
user_3b64be59@gmail.com,TKT-009954,Late Delivery,3
user_892a397b@gmail.com,TKT-009955,Late Delivery,5
user_500865a5@gmail.com,TKT-009956,Late Delivery,4
user_5c9759cc@gmail.com,TKT-009957,Damaged Item,4
user_af531be9@gmail.com,TKT-009958,Damaged Item,2
user_7b253f20@gmail.com,TKT-009959,Damaged Item,5
user_349b84f7@gmail.com,TKT-009960,Late Delivery,5
user_08e4025e@gmail.com,TKT-009961,Late Delivery,4
user_9f4d0154@gmail.com,TKT-009962,Damaged Item,2
user_deeeb992@gmail.com,TKT-009963,Damaged Item,3
user_1b105048@gmail.com,TKT-009964,Damaged Item,2
user_ba36b3a9@gmail.com,TKT-009965,Late Delivery,1
user_287a7cda@gmail.com,TKT-009966,Late Delivery,2
user_b97b00bc@gmail.com,TKT-009967,Late Delivery,3
user_119ef53b@gmail.com,TKT-009968,Damaged Item,2
user_4859987c@gmail.com,TKT-009969,Damaged Item,3
user_bd57a0d8@gmail.com,TKT-009970,Damaged Item,4
user_8e4e52c1@gmail.com,TKT-009971,Late Delivery,1
user_23c536b3@gmail.com,TKT-009972,Late Delivery,3
user_e1bc7076@gmail.com,TKT-009973,Late Delivery,2
user_0f929fdd@gmail.com,TKT-009974,Late Delivery,4
user_68ca93ea@gmail.com,TKT-009975,Damaged Item,2
user_f8b92214@gmail.com,TKT-009976,Late Delivery,2
user_15d5f921@gmail.com,TKT-009977,Damaged Item,1
user_d1106d2d@gmail.com,TKT-009978,Late Delivery,3
user_fdcb99d2@gmail.com,TKT-009979,Late Delivery,2
user_8a51de71@gmail.com,TKT-009980,Damaged Item,4
user_bd52485d@gmail.com,TKT-009981,Damaged Item,4
user_2174d98f@gmail.com,TKT-009982,Late Delivery,5
user_81293696@gmail.com,TKT-009983,Damaged Item,5
user_ddb324b9@gmail.com,TKT-009984,Damaged Item,3
user_74e206e8@gmail.com,TKT-009985,Damaged Item,1
user_27d79cba@gmail.com,TKT-009986,Late Delivery,3
user_41678bd7@gmail.com,TKT-009987,Late Delivery,1
user_e224314f@gmail.com,TKT-009988,Damaged Item,3
user_51b406ec@gmail.com,TKT-009989,Damaged Item,4
user_b9088fb0@gmail.com,TKT-009990,Damaged Item,2
user_28f6c691@gmail.com,TKT-009991,Damaged Item,1
user_79fd243f@gmail.com,TKT-009992,Late Delivery,4
user_bb618097@gmail.com,TKT-009993,Damaged Item,4
user_75d4e65b@gmail.com,TKT-009994,Late Delivery,5
user_ea6c32cd@gmail.com,TKT-009995,Damaged Item,5
user_467adc7e@gmail.com,TKT-009996,Damaged Item,1
user_a611c801@gmail.com,TKT-009997,Late Delivery,4
user_2136bf33@gmail.com,TKT-009998,Late Delivery,5
user_7343a634@gmail.com,TKT-009999,Late Delivery,3
user_18c2aead@gmail.com,TKT-010000,Damaged Item,5
user_44d111bd@gmail.com,TKT-010001,Damaged Item,2
user_9eb5dbe2@gmail.com,TKT-010002,Damaged Item,1
user_84f81ae3@gmail.com,TKT-010003,Late Delivery,4
user_49e1dff3@gmail.com,TKT-010004,Late Delivery,4
user_03424aff@gmail.com,TKT-010005,Late Delivery,4
user_7cab95bb@gmail.com,TKT-010006,Damaged Item,5
user_2a0c4502@gmail.com,TKT-010007,Damaged Item,4
user_b2cb2eb0@gmail.com,TKT-010008,Late Delivery,5
user_66a964d7@gmail.com,TKT-010009,Damaged Item,3
user_60c1d12c@gmail.com,TKT-010010,Late Delivery,1
user_58a7c307@gmail.com,TKT-010011,Late Delivery,3
user_ff922bdd@gmail.com,TKT-010012,Late Delivery,1
user_38e9ba7e@gmail.com,TKT-010013,Late Delivery,4
user_4849ff70@gmail.com,TKT-010014,Late Delivery,4
user_6c07b809@gmail.com,TKT-010015,Late Delivery,1
user_ed9d544e@gmail.com,TKT-010016,Late Delivery,2
user_6bff15aa@gmail.com,TKT-010017,Late Delivery,4
user_5ecf1103@gmail.com,TKT-010018,Damaged Item,2
user_fd46f99e@gmail.com,TKT-010019,Damaged Item,3
user_d0acd0b5@gmail.com,TKT-010020,Damaged Item,5
user_120194ff@gmail.com,TKT-010021,Damaged Item,4
user_f00312c4@gmail.com,TKT-010022,Late Delivery,2
user_a490d587@gmail.com,TKT-010023,Late Delivery,3
user_394b2ce4@gmail.com,TKT-010024,Late Delivery,4
user_308481e4@gmail.com,TKT-010025,Damaged Item,1
user_7a657a0e@gmail.com,TKT-010026,Late Delivery,3
user_f0da25f3@gmail.com,TKT-010027,Damaged Item,4
user_95a3ac56@gmail.com,TKT-010028,Damaged Item,1
user_4e42ee43@gmail.com,TKT-010029,Damaged Item,5
user_549b73a4@gmail.com,TKT-010030,Damaged Item,2
user_69ca5f99@gmail.com,TKT-010031,Damaged Item,1
user_ee774f53@gmail.com,TKT-010032,Late Delivery,2
user_a1b3ac2f@gmail.com,TKT-010033,Late Delivery,2
user_1183faec@gmail.com,TKT-010034,Damaged Item,3
user_d9f9ec2e@gmail.com,TKT-010035,Late Delivery,3
user_6cd47843@gmail.com,TKT-010036,Late Delivery,3
user_c4512a10@gmail.com,TKT-010037,Late Delivery,4
user_6770e74c@gmail.com,TKT-010038,Damaged Item,1
user_b63103e7@gmail.com,TKT-010039,Damaged Item,5
user_3265362f@gmail.com,TKT-010040,Late Delivery,2
user_82772f20@gmail.com,TKT-010041,Damaged Item,1
user_67eb2c31@gmail.com,TKT-010042,Damaged Item,4
user_a53c5bbb@gmail.com,TKT-010043,Late Delivery,4
user_a22844b8@gmail.com,TKT-010044,Late Delivery,3
user_4c250c90@gmail.com,TKT-010045,Late Delivery,3
user_e79f6cfd@gmail.com,TKT-010046,Late Delivery,4
user_ce3074d7@gmail.com,TKT-010047,Late Delivery,3
user_933c39b9@gmail.com,TKT-010048,Damaged Item,3
user_622e7326@gmail.com,TKT-010049,Late Delivery,3
user_6fc65fe6@gmail.com,TKT-010050,Late Delivery,2
user_8ef79d98@gmail.com,TKT-010051,Late Delivery,5
user_1366e41e@gmail.com,TKT-010052,Damaged Item,1
user_2e06bea1@gmail.com,TKT-010053,Late Delivery,1
user_204cd7eb@gmail.com,TKT-010054,Damaged Item,3
user_ca144870@gmail.com,TKT-010055,Late Delivery,5
user_903f67be@gmail.com,TKT-010056,Late Delivery,3
user_03328ae8@gmail.com,TKT-010057,Damaged Item,3
user_86c3c10a@gmail.com,TKT-010058,Damaged Item,2
user_76fa7a3d@gmail.com,TKT-010059,Damaged Item,3
user_7c0b4f77@gmail.com,TKT-010060,Late Delivery,3
user_3993041d@gmail.com,TKT-010061,Late Delivery,4
user_4e4de35a@gmail.com,TKT-010062,Damaged Item,4
user_9a9ae59e@gmail.com,TKT-010063,Damaged Item,1
user_f8bc1d81@gmail.com,TKT-010064,Late Delivery,5
user_55ce5d7b@gmail.com,TKT-010065,Damaged Item,4
user_9d34e972@gmail.com,TKT-010066,Late Delivery,2
user_a389cb2c@gmail.com,TKT-010067,Damaged Item,5
user_33a0ae33@gmail.com,TKT-010068,Late Delivery,2
user_319aed7f@gmail.com,TKT-010069,Late Delivery,4
user_6c8dc01c@gmail.com,TKT-010070,Damaged Item,4
user_576c392e@gmail.com,TKT-010071,Damaged Item,4
user_0894227c@gmail.com,TKT-010072,Late Delivery,4
user_5bc8c5d5@gmail.com,TKT-010073,Damaged Item,3
user_38af56df@gmail.com,TKT-010074,Late Delivery,4
user_021a4369@gmail.com,TKT-010075,Damaged Item,4
user_1c68b10c@gmail.com,TKT-010076,Damaged Item,4
user_1bea8b79@gmail.com,TKT-010077,Damaged Item,5
user_23bbb44e@gmail.com,TKT-010078,Late Delivery,2
user_3364be53@gmail.com,TKT-010079,Damaged Item,1
user_b7b38790@gmail.com,TKT-010080,Damaged Item,3
user_86203f95@gmail.com,TKT-010081,Late Delivery,2
user_16581dc9@gmail.com,TKT-010082,Late Delivery,2
user_9fc6bf73@gmail.com,TKT-010083,Late Delivery,3
user_3edc2805@gmail.com,TKT-010084,Damaged Item,3
user_752e16eb@gmail.com,TKT-010085,Damaged Item,3
user_227800bd@gmail.com,TKT-010086,Late Delivery,3
user_e5c9e7ba@gmail.com,TKT-010087,Late Delivery,5
user_f6140765@gmail.com,TKT-010088,Late Delivery,4
user_f1f8ad5c@gmail.com,TKT-010089,Late Delivery,4
user_5403c570@gmail.com,TKT-010090,Late Delivery,1
user_fbb2357a@gmail.com,TKT-010091,Late Delivery,2
user_e4ee1aae@gmail.com,TKT-010092,Late Delivery,4
user_954563d7@gmail.com,TKT-010093,Damaged Item,5
user_647456ac@gmail.com,TKT-010094,Damaged Item,1
user_83e9cbb7@gmail.com,TKT-010095,Damaged Item,2
user_f2380a40@gmail.com,TKT-010096,Late Delivery,5
user_c875dcf7@gmail.com,TKT-010097,Late Delivery,2
user_099087fe@gmail.com,TKT-010098,Late Delivery,3
user_163fb9fb@gmail.com,TKT-010099,Late Delivery,1
user_b2789bbd@gmail.com,TKT-010100,Damaged Item,3
user_31c0d359@gmail.com,TKT-010101,Damaged Item,1
user_968c2ebf@gmail.com,TKT-010102,Damaged Item,2
user_1246050d@gmail.com,TKT-010103,Late Delivery,3
